"TIME","GEO","ACCOMUNIT","UNIT","NACE_R2","Value","Flag and Footnotes"
"2016","Cornwall and Isles of Scilly","Establishments","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","-2.91",""
"2016","Cornwall and Isles of Scilly","Bedrooms","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2016","Cornwall and Isles of Scilly","Bedrooms","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2016","Cornwall and Isles of Scilly","Bedplaces","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","272,203",""
"2016","Cornwall and Isles of Scilly","Bedplaces","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","0.01",""
"2016","Devon","Establishments","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","6,253",""
"2016","Devon","Establishments","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","-2.98",""
"2016","Devon","Bedrooms","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2016","Devon","Bedrooms","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2016","Devon","Bedplaces","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","218,211",""
"2016","Devon","Bedplaces","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","0.37",""
"2016","West Wales and The Valleys","Establishments","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","6,693",""
"2016","West Wales and The Valleys","Establishments","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","0",""
"2016","West Wales and The Valleys","Bedrooms","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2016","West Wales and The Valleys","Bedrooms","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2016","West Wales and The Valleys","Bedplaces","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","376,496",""
"2016","West Wales and The Valleys","Bedplaces","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","0.04",""
"2016","East Wales","Establishments","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","5,417",""
"2016","East Wales","Establishments","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","0.02",""
"2016","East Wales","Bedrooms","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2016","East Wales","Bedrooms","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2016","East Wales","Bedplaces","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","187,846",""
"2016","East Wales","Bedplaces","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","0.04",""
"2016","North Eastern Scotland","Establishments","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","305",""
"2016","North Eastern Scotland","Establishments","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","0",""
"2016","North Eastern Scotland","Bedrooms","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2016","North Eastern Scotland","Bedrooms","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2016","North Eastern Scotland","Bedplaces","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","11,890",""
"2016","North Eastern Scotland","Bedplaces","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","0.37",""
"2016","Highlands and Islands","Establishments","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","2,226",""
"2016","Highlands and Islands","Establishments","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","0",""
"2016","Highlands and Islands","Bedrooms","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2016","Highlands and Islands","Bedrooms","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2016","Highlands and Islands","Bedplaces","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","47,260",""
"2016","Highlands and Islands","Bedplaces","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","0.65",""
"2016","Northern Ireland (UK)","Establishments","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","2,426",""
"2016","Northern Ireland (UK)","Establishments","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","0.71",""
"2016","Northern Ireland (UK)","Bedrooms","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2016","Northern Ireland (UK)","Bedrooms","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2016","Northern Ireland (UK)","Bedplaces","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","37,084",""
"2016","Northern Ireland (UK)","Bedplaces","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks","-0.17",""
"2017","Tees Valley and Durham","Establishments","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Tees Valley and Durham","Establishments","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Tees Valley and Durham","Bedrooms","Number","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
"2017","Tees Valley and Durham","Bedrooms","Percentage change on previous period","Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",":",""
